company,segment,cost_center,account,ico,location,journal_name,period,type,tran_type,Entry Type,USD Amt
B24,51,1151,45000,4416,SBN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,122
B22,68,1151,45000,4315,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,121
A0,82,1512,45000,3667,XDT,Asset Depreciation Accrual~24~ Accrual KRW FEB,Feb,Training,Non Cash,Manual,120
B23,60,1915,45000,3618,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,120
B22,82,1953,45000,7787,SBN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,120
B24,38,1915,45000,9278,SCC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,120
A0,15,1932,45000,2400,SCX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,119
B1,49,1915,45000,4143,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,119
B22,88,1932,45000,3150,SCX,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,117
C25,100,1915,45000,8387,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,117
B1,96,1991,45000,1429,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,117
C25,58,1512,45000,2682,SFO,Asset Depreciation Accrual~24~427 Accrual SGD FEB,Feb,Training,Non Cash,Manual,116
B1,26,1995,45000,3415,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,116
B22,94,1995,45000,8592,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,115
B22,13,1995,45000,1487,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,114
B24,33,5,45000,150,SFO,Oracle reval,Feb,Training,,Manual,114
B1,28,1932,45000,3446,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,113
B22,50,1965,45000,9711,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,113
C25,100,1915,45000,1728,SCX,BMY DNA WW employee laptop Accrual USD,Feb,Rent,Non Cash,Manual,112
B23,27,1922,45000,2817,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,112
A0,17,1965,45000,1625,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,112
A0,28,1915,45000,2142,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,112
B22,35,1953,45000,6407,SCX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,112
B22,59,1932,45000,3263,SFO,BMY Purchased RBNI Depreciation Accrual MK Accrual GBP,Feb,Office,Non Cash,Manual,110
B23,27,1159,45000,1136,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,110
B24,29,1512,45000,9378,SFO,Asset Depreciation Accrual~24~222 Accrual EUR FEB,Feb,Office,Non Cash,Manual,109
B24,96,1932,45000,620,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,109
C25,17,1995,45000,5561,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,107
C25,98,1113,45000,4320,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,106
B1,56,1932,45000,2791,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,105
B23,92,1932,45000,2954,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Rent,Non Cash,Manual,105
C25,89,1915,45000,4733,SFO,BMY Purchased RBNI Depreciation Accrual 4E Accrual KRW,Feb,Marketing,Non Cash,Manual,103
B1,36,1915,45000,9215,SFO,BMY Purchased RBNI Depreciation Accrual USD,Feb,Travel,Non Cash,Manual,103
B22,75,1991,45000,7550,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,103
B24,22,1991,45000,6678,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,103
B24,53,1991,45000,5694,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,103
B22,34,1925,45000,3607,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,103
B1,92,1995,45000,4441,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,103
B23,58,1932,45000,8716,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,102
B23,92,1932,45000,630,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Rent,Non Cash,Manual,102
C25,90,1991,45000,9899,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Insurance,Non Cash,Manual,102
B23,32,1915,45000,8726,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,102
B1,72,1953,45000,1073,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,101
B1,40,1915,45000,8578,SFO,BMY DNA WW employee laptop Accrual USD P,Feb,Rent,Non Cash,Manual,100
B22,89,1151,45000,2356,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,99
A0,45,1965,45000,9283,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,99
C25,96,1151,45000,2592,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,99
B23,65,1932,45000,226,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,97
B1,84,1953,45000,2879,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,97
B23,16,1151,45000,5387,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,97
C25,64,1965,45000,4123,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,96
C25,89,1151,45000,9049,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,96
C25,90,1151,45000,9653,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,96
A0,85,1151,45000,8876,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,95
A0,69,1953,45000,4931,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,95
B1,51,1512,45000,3707,SFO,Asset Depreciation Accrual~24~ Accrual KRW FEB,Feb,Employee,Non Cash,Manual,94
B22,13,1953,45000,7878,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,94
B24,91,1953,45000,9973,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,94
B22,48,1925,45000,2764,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,94
B24,65,1151,45000,2247,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,94
C25,71,1995,45000,5236,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,94
B1,15,1932,45000,7443,SFO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,93
C25,82,1932,45000,2862,SFO,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,92
C25,41,1915,45000,5617,SFO,BMY DNA WW employee laptop Accrual USD P,Feb,Rent,Non Cash,Manual,92
C25,67,1151,45000,2703,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,92
B22,40,1512,45000,5810,SFO,Legal fees 5.925 reclass STAT RECL 12:45:45.190 BRTEAM RECL Other MXN,Feb,Software,Non Cash,Manual,92
B23,67,1311,45000,537,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,91
C25,78,1965,45000,9829,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,90
A0,67,1915,45000,2220,SFO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,90
B1,92,1932,45000,4709,SIN,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Services,Non Cash,Manual,79
B24,20,1932,45000,2991,SIN,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,79
C25,53,1932,45000,4091,SIN,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,79
B1,62,1915,45000,365,SIN,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,79
B1,75,1152,45000,1963,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,79
A0,58,1152,45000,9956,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,79
B1,55,1151,45000,938,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,79
B24,50,1965,45000,1081,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,77
B1,80,1151,45000,6581,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,77
B23,52,1932,45000,2378,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,76
B22,72,1932,45000,652,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,76
B23,49,1932,45000,1242,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,76
B23,18,1932,45000,7958,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,76
B23,68,1151,45000,3410,SIN,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Training,Non Cash,Manual,76
A0,44,1995,45000,4821,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,76
B23,77,5,45000,6518,SIN,Oracle reval,Feb,Insurance,,Manual,76
B22,13,1915,45000,580,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,75
B24,41,1152,45000,9837,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,75
B1,97,1932,45000,2615,SIN,Asset Depreciation Accrual~24~ Accrual CHF FEB,Feb,Employee,Non Cash,Manual,74
B1,83,1932,45000,7020,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,74
B22,70,1151,45000,8254,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,74
C25,16,1932,45000,1086,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,73
B22,19,1932,45000,4338,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,73
C25,13,1932,45000,6927,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,73
B1,51,1932,45000,4825,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,73
A0,57,1932,45000,4609,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,72
C25,36,1932,45000,7130,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,72
C25,47,1932,45000,8896,SIN,BMY Rebate Failed Depreciation Accrual USD JUL,Feb,Training,Non Cash,Manual,72
B24,27,1953,45000,5230,SIN,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Office,Non Cash,Manual,72
B24,72,1152,45000,6439,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,72
B23,32,1151,45000,1045,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,72
C25,68,1932,45000,3461,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,71
B22,37,1151,45000,3435,SIN,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Services,Non Cash,Manual,71
B23,50,1151,45000,4981,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,71
B24,49,1953,45000,4580,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,71
A0,31,1953,45000,9283,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,71
C25,97,1915,45000,3927,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,71
C25,65,1932,45000,1376,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,70
B24,87,1995,45000,5296,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,70
B22,81,1151,45000,2764,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,70
B23,28,1152,45000,7795,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,70
B24,68,1151,45000,4228,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,70
A0,40,1915,45000,4699,SIN,BMY Purchased RBNI Depreciation Accrual USD,Feb,Employee,Non Cash,Manual,69
C25,86,1159,45000,4543,SIN,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Services,Non Cash,Manual,69
B23,35,1932,45000,2811,SIN,BMY Purchased RBNI Depreciation Accrual BV Accrual ZAR,Feb,Insurance,Non Cash,Manual,67
B24,73,1151,45000,6559,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,67
C25,23,1991,45000,8447,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,67
B1,88,1915,45000,3867,SIN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,66
B1,21,1159,45000,2835,SIN,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Office,Non Cash,Manual,66
B24,10,1151,45000,8071,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,65
B23,80,1151,45000,1445,SJC,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Employee,Non Cash,Manual,64
B23,93,1932,45000,2059,SJC,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,63
B23,96,1965,45000,8936,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,63
A0,48,1915,45000,3569,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,63
A0,38,1932,45000,1947,SJC,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,62
B22,46,1965,45000,6281,SIN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,62
C25,69,1922,45000,7522,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,62
C25,41,1932,45000,896,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,61
C25,28,1932,45000,2008,SJC,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,60
A0,95,1932,45000,6348,SJC,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,60
B22,30,1932,45000,5895,SJC,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,60
A0,36,1932,45000,170,SJC,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,60
B1,59,1953,45000,6521,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,60
C25,22,1151,45000,8652,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,60
B22,51,1151,45000,6685,SJC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,60
B22,94,1995,45000,587,SXC,BMY Purchased RBNI Depreciation Accrual SI Accrual INR,Feb,Marketing,Non Cash,Manual,59
B1,59,1915,45000,7803,SXC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,59
C25,76,1915,45000,9418,TXV,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,57
B23,76,1915,45000,1326,TXV,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,57
B24,45,1932,45000,7420,THF,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,57
B23,19,1151,45000,3994,SNA,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Marketing,Non Cash,Manual,57
B23,84,1932,45000,3643,TXV,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,56
A0,43,1932,45000,8942,TXV,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,56
C25,13,1932,45000,4710,TXV,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,56
B24,98,1915,45000,1809,TXA,BMY Purchased RBNI Depreciation Accrual USD,Feb,Travel,Non Cash,Manual,56
B1,16,1953,45000,1795,TXV,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,56
A0,55,1953,45000,1119,TXV,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,56
B23,93,1953,45000,7481,TXV,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,56
C25,15,1953,45000,5911,TXV,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,56
B22,49,1151,45000,8480,TXV,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,56
C25,74,1595,45000,7203,TXV,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,56
B24,90,1915,45000,1330,TXA,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,56
B22,85,1915,45000,3243,TXV,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,56
B23,97,1965,45000,1637,TXX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,55
B22,65,1932,45000,5047,Vir,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,54
B22,97,1932,45000,6374,Vir,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,54
C25,28,1965,45000,7004,VIE,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,54
B24,50,1932,45000,1092,LEN,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,53
B22,40,1932,45000,1479,SXC,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,52
B22,80,1932,45000,5711,LEN,BMY Depreciation trade gains Accrual USD MAR,Feb,Services,Non Cash,Manual,52
A0,13,1932,45000,1570,LEN,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,52
A0,41,1922,45000,9296,SXC,BMY Purchased RBNI Depreciation Accrual MH Accrual CAD,Feb,Employee,Non Cash,Manual,52
B22,15,1293,45000,3311,SXC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,52
A0,25,1915,45000,8151,LEN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,52
B1,90,1151,45000,9027,WAW,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,52
C25,69,1151,45000,5289,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,52
B23,45,1311,45000,1708,SXC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,52
B23,51,1932,45000,7740,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,51
B1,25,1151,45000,2889,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,51
B23,43,1991,45000,3187,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,51
A0,47,1151,45000,2936,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,51
B1,70,1932,45000,8664,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Rent,Non Cash,Manual,50
B24,93,1932,45000,7794,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,50
B22,79,1965,45000,8616,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,50
A0,66,1151,45000,790,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,50
B1,41,1922,45000,3804,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,49
C25,92,1922,45000,1139,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,47
B1,59,1995,45000,6214,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,47
B24,85,1922,45000,5327,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,46
B1,52,1922,45000,695,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,46
C25,96,1151,45000,1212,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,46
C25,11,1915,45000,8164,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,46
C25,15,1932,45000,5481,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,45
B22,83,1932,45000,6070,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,45
B1,76,1932,45000,4052,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,45
B24,51,1953,45000,6663,WXB,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Insurance,Non Cash,Manual,45
C25,90,1922,45000,6190,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,45
B1,65,1953,45000,5675,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,45
B22,35,1152,45000,4653,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,45
A0,22,1922,45000,7789,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,45
B22,68,1932,45000,665,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,45
B1,33,1995,45000,6996,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,45
B22,85,1922,45000,3406,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,45
B1,35,1922,45000,7777,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,45
B1,44,1922,45000,3369,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,45
B23,87,1151,45000,1446,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,45
A0,99,1932,45000,4376,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,44
B24,37,1915,45000,4238,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,44
B22,20,1915,45000,379,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,44
B1,41,1915,45000,2475,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,44
B24,66,1932,45000,8073,WXB,BMY Purchased RBNI Depreciation Accrual FT Accrual EUR,Feb,Services,Non Cash,Manual,43
C25,66,1915,45000,9403,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,43
A0,53,1932,45000,1788,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,42
C25,78,1932,45000,2576,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,42
B1,27,1932,45000,9886,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Training,Non Cash,Manual,42
B23,63,1915,45000,9201,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,42
B23,90,1932,45000,5019,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,42
B1,88,1995,45000,4728,WXB,BMY Purchased RBNI Depreciation Accrual MK Accrual GBP,Feb,Services,Non Cash,Manual,42
B23,72,1995,45000,467,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,42
C25,75,1151,45000,8687,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,42
B24,29,1953,45000,7718,WXB,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,42
B24,31,1932,45000,5551,WXB,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,41
